node_type_id ei model_name model_processing model_type model_template morphology
158 i 478809991_perisomatic aibs_perisomatic biophysical nml:Cell_478809991.cell.nml Slc17a6-IRES-Cre;Ai14-190263.04.01.01_491392956_m
159 i 477880244_perisomatic aibs_perisomatic biophysical nml:Cell_477880244.cell.nml Slc17a6-IRES-Cre;Ai14-190263.06.01.01_491771398_m
160 i 479234441_perisomatic aibs_perisomatic biophysical nml:Cell_479234441.cell.nml Pvalb-IRES-Cre;Ai14-191322.04.02.01_491119269_m
161 i 479234530_perisomatic aibs_perisomatic biophysical nml:Cell_479234530.cell.nml Htr3a-Cre_491119743_m
162 i 479234506_perisomatic aibs_perisomatic biophysical nml:Cell_479234506.cell.nml Htr3a-Cre_491771409_m
163 i 479234670_perisomatic aibs_perisomatic biophysical nml:Cell_479234670.cell.nml Sst-IRES-Cre;Ai14-192340.03.01.01_491119721_m
164 i 479427369_perisomatic aibs_perisomatic biophysical nml:Cell_479427369.cell.nml Rorb-IRES2-Cre-D;Ai14-192794.05.01.01_492413653_m
165 i 479427516_perisomatic aibs_perisomatic biophysical nml:Cell_479427516.cell.nml Rorb-IRES2-Cre-D;Ai14-194322.05.02.01_492413664_m
166 i 479694384_perisomatic aibs_perisomatic biophysical nml:Cell_479694384.cell.nml Pvalb-IRES-Cre;Ai14-195045.05.02.01_491119688_m
167 i 480051220_perisomatic aibs_perisomatic biophysical nml:Cell_480051220.cell.nml Rorb-IRES2-Cre-D;Ai14-194017.03.01.01_491770945_m
168 i 480056382_perisomatic aibs_perisomatic biophysical nml:Cell_480056382.cell.nml Htr3a-Cre_491119581_m
169 i 482657528_perisomatic aibs_perisomatic biophysical nml:Cell_482657528.cell.nml Rorb-IRES2-Cre-D;Ai14-197353.06.02.01_496079587_m
170 i 482529696_perisomatic aibs_perisomatic biophysical nml:Cell_482529696.cell.nml Rorb-IRES2-Cre-D;Ai14-197851.04.01.01_491770985_m
171 i 483109057_perisomatic aibs_perisomatic biophysical nml:Cell_483109057.cell.nml Rorb-IRES2-Cre-D;Ai14-197851.05.02.01_492413372_m
172 i 483066358_perisomatic aibs_perisomatic biophysical nml:Cell_483066358.cell.nml Htr3a-Cre_491119526_m
173 i 483106906_perisomatic aibs_perisomatic biophysical nml:Cell_483106906.cell.nml Pvalb-IRES-Cre;Ai14-199001.04.02.01_491119245_m
174 i 484628276_perisomatic aibs_perisomatic biophysical nml:Cell_484628276.cell.nml Sst-IRES-Cre;Ai14-199390.05.01.01_492101025_m
175 i 485513184_perisomatic aibs_perisomatic biophysical nml:Cell_485513184.cell.nml Cux2-CreERT2;Ai14-198018.04.01.01_514351601_m
176 i 485602029_perisomatic aibs_perisomatic biophysical nml:Cell_485602029.cell.nml Pvalb-IRES-Cre;Ai14-201791.05.01.01_496079599_m
177 i 485611914_perisomatic aibs_perisomatic biophysical nml:Cell_485611914.cell.nml Pvalb-IRES-Cre;Ai14-201773.04.01.01_496079434_m
178 i 485904766_perisomatic aibs_perisomatic biophysical nml:Cell_485904766.cell.nml Sst-IRES-Cre;Ai14-202726.05.02.01_496123885_m
179 i 485694403_perisomatic aibs_perisomatic biophysical nml:Cell_485694403.cell.nml Pvalb-IRES-Cre;Ai14-202470.03.02.01_505202170_m
180 i 485720616_perisomatic aibs_perisomatic biophysical nml:Cell_485720616.cell.nml Sst-IRES-Cre;Ai14-202729.03.02.01_496079506_m
181 i 486052412_perisomatic aibs_perisomatic biophysical nml:Cell_486052412.cell.nml Rbp4-Cre_496001061_m
182 i 486508647_perisomatic aibs_perisomatic biophysical nml:Cell_486508647.cell.nml Rorb-IRES2-Cre-D;Ai14-204764.04.01.01_496001039_m
183 i 486509958_perisomatic aibs_perisomatic biophysical nml:Cell_486509958.cell.nml Rorb-IRES2-Cre-D;Ai14-204766.03.02.01_510988665_m
184 i 488083972_perisomatic aibs_perisomatic biophysical nml:Cell_488083972.cell.nml Rbp4-Cre_512328534_m
185 i 486558444_perisomatic aibs_perisomatic biophysical nml:Cell_486558444.cell.nml Cux2-CreERT2;Ai14-207760.03.01.01_496163976_m
186 i 486909496_perisomatic aibs_perisomatic biophysical nml:Cell_486909496.cell.nml Rorb-IRES2-Cre-D;Ai14-206927.04.01.01_496253700_m
187 i 488462965_perisomatic aibs_perisomatic biophysical nml:Cell_488462965.cell.nml Pvalb-IRES-Cre;Ai14-212813.03.01.01_496163999_m
188 i 489931686_perisomatic aibs_perisomatic biophysical nml:Cell_489931686.cell.nml Pvalb-IRES-Cre;Ai14-212440.05.02.01_500961631_m
