node_type_id model_template morphology ei model_type model_processing model_name
149 nml:Cell_497232872.cell.nml Htr3a-Cre_491119960_m i biophysical aibs_perisomatic 497232872_all-active
150 nml:Cell_497232865.cell.nml Htr3a-Cre_491119938_m i biophysical aibs_perisomatic 497232865_all-active
151 nml:Cell_497232858.cell.nml Htr3a-Cre_492413499_m i biophysical aibs_perisomatic 497232858_all-active
152 nml:Cell_497232848.cell.nml Pvalb-IRES-Cre;Ai14-187029.03.02.01_491119916_m i biophysical aibs_perisomatic 497232848_all-active
153 nml:Cell_497232839.cell.nml Rorb-IRES2-Cre-D;Ai14-187416.05.01.01_491796267_m i biophysical aibs_perisomatic 497232839_all-active
154 nml:Cell_497232791.cell.nml Sst-IRES-Cre;Ai14-187427.04.01.01_491119894_m i biophysical aibs_perisomatic 497232791_all-active
155 nml:Cell_497232735.cell.nml Scnn1a-Tg3-Cre;Ai14-187852.04.02.01_484775243_m i biophysical aibs_perisomatic 497232735_all-active
156 nml:Cell_497232692.cell.nml Nr5a1-Cre;Ai14-187780.03.02.01_491253858_m i biophysical aibs_perisomatic 497232692_all-active
157 nml:Cell_497232660.cell.nml Sst-IRES-Cre;Ai14-188740.03.02.01_491119369_m i biophysical aibs_perisomatic 497232660_all-active
158 nml:Cell_497232641.cell.nml Slc17a6-IRES-Cre;Ai14-190263.04.01.01_491392956_m i biophysical aibs_perisomatic 497232641_all-active
159 nml:Cell_497232629.cell.nml Slc17a6-IRES-Cre;Ai14-190263.06.01.01_491771398_m i biophysical aibs_perisomatic 497232629_all-active
160 nml:Cell_497232617.cell.nml Pvalb-IRES-Cre;Ai14-191322.04.02.01_491119269_m i biophysical aibs_perisomatic 497232617_all-active
161 nml:Cell_496930419.cell.nml Htr3a-Cre_491119743_m i biophysical aibs_perisomatic 496930419_all-active
162 nml:Cell_497232593.cell.nml Htr3a-Cre_491771409_m i biophysical aibs_perisomatic 497232593_all-active
163 nml:Cell_497232585.cell.nml Sst-IRES-Cre;Ai14-192340.03.01.01_491119721_m i biophysical aibs_perisomatic 497232585_all-active
164 nml:Cell_497232571.cell.nml Rorb-IRES2-Cre-D;Ai14-192794.05.01.01_492413653_m i biophysical aibs_perisomatic 497232571_all-active
165 nml:Cell_497232564.cell.nml Rorb-IRES2-Cre-D;Ai14-194322.05.02.01_492413664_m i biophysical aibs_perisomatic 497232564_all-active
166 nml:Cell_497232557.cell.nml Pvalb-IRES-Cre;Ai14-195045.05.02.01_491119688_m i biophysical aibs_perisomatic 497232557_all-active
167 nml:Cell_497232507.cell.nml Rorb-IRES2-Cre-D;Ai14-194017.03.01.01_491770945_m i biophysical aibs_perisomatic 497232507_all-active
168 nml:Cell_497232492.cell.nml Htr3a-Cre_491119581_m i biophysical aibs_perisomatic 497232492_all-active
169 nml:Cell_496930324.cell.nml Rorb-IRES2-Cre-D;Ai14-197353.06.02.01_496079587_m i biophysical aibs_perisomatic 496930324_all-active
170 nml:Cell_497232429.cell.nml Rorb-IRES2-Cre-D;Ai14-197851.04.01.01_491770985_m i biophysical aibs_perisomatic 497232429_all-active
171 nml:Cell_497232419.cell.nml Rorb-IRES2-Cre-D;Ai14-197851.05.02.01_492413372_m i biophysical aibs_perisomatic 497232419_all-active
172 nml:Cell_497232406.cell.nml Htr3a-Cre_491119526_m i biophysical aibs_perisomatic 497232406_all-active
173 nml:Cell_497232392.cell.nml Pvalb-IRES-Cre;Ai14-199001.04.02.01_491119245_m i biophysical aibs_perisomatic 497232392_all-active
174 nml:Cell_497232373.cell.nml Sst-IRES-Cre;Ai14-199390.05.01.01_492101025_m i biophysical aibs_perisomatic 497232373_all-active
175 nml:Cell_515175354.cell.nml Cux2-CreERT2;Ai14-198018.04.01.01_514351601_m i biophysical aibs_perisomatic 515175354_all-active
176 nml:Cell_496538965.cell.nml Pvalb-IRES-Cre;Ai14-201791.05.01.01_496079599_m i biophysical aibs_perisomatic 496538965_all-active
177 nml:Cell_496538958.cell.nml Pvalb-IRES-Cre;Ai14-201773.04.01.01_496079434_m i biophysical aibs_perisomatic 496538958_all-active
178 nml:Cell_496538944.cell.nml Sst-IRES-Cre;Ai14-202726.05.02.01_496123885_m i biophysical aibs_perisomatic 496538944_all-active
179 nml:Cell_515175347.cell.nml Pvalb-IRES-Cre;Ai14-202470.03.02.01_505202170_m i biophysical aibs_perisomatic 515175347_all-active
180 nml:Cell_496538951.cell.nml Sst-IRES-Cre;Ai14-202729.03.02.01_496079506_m i biophysical aibs_perisomatic 496538951_all-active
181 nml:Cell_497232312.cell.nml Rbp4-Cre_496001061_m i biophysical aibs_perisomatic 497232312_all-active
182 nml:Cell_497232298.cell.nml Rorb-IRES2-Cre-D;Ai14-204764.04.01.01_496001039_m i biophysical aibs_perisomatic 497232298_all-active
183 nml:Cell_515175291.cell.nml Rorb-IRES2-Cre-D;Ai14-204766.03.02.01_510988665_m i biophysical aibs_perisomatic 515175291_all-active
184 nml:Cell_515175260.cell.nml Rbp4-Cre_512328534_m i biophysical aibs_perisomatic 515175260_all-active
185 nml:Cell_496538888.cell.nml Cux2-CreERT2;Ai14-207760.03.01.01_496163976_m i biophysical aibs_perisomatic 496538888_all-active
186 nml:Cell_496490646.cell.nml Rorb-IRES2-Cre-D;Ai14-206927.04.01.01_496253700_m i biophysical aibs_perisomatic 496490646_all-active
187 nml:Cell_496497595.cell.nml Pvalb-IRES-Cre;Ai14-212813.03.01.01_496163999_m i biophysical aibs_perisomatic 496497595_all-active
188 nml:Cell_501282059.cell.nml Pvalb-IRES-Cre;Ai14-212440.05.02.01_500961631_m i biophysical aibs_perisomatic 501282059_all-active
189 nml:Cell_471086533.cell.nml Sst-IRES-Cre;Ai14-167638.05.02.01_501934125_m i biophysical aibs_perisomatic 471086533_perisomatic
190 nml:Cell_472440759.cell.nml Sst-IRES-Cre;Ai14-167636.04.01.01_491119515_m i biophysical aibs_perisomatic 472440759_perisomatic
191 nml:Cell_472299294.cell.nml Rorb-IRES2-Cre-D;Ai14-168052.03.02.01_491770140_m i biophysical aibs_perisomatic 472299294_perisomatic
192 nml:Cell_471087975.cell.nml Rorb-IRES2-Cre-D;Ai14-168053.06.01.01_495334938_m i biophysical aibs_perisomatic 471087975_perisomatic
193 nml:Cell_473863578.cell.nml Scnn1a-Tg3-Cre;Ai14-168093.03.02.01_491119592_m i biophysical aibs_perisomatic 473863578_perisomatic
194 nml:Cell_473862421.cell.nml Pvalb-IRES-Cre;Ai14-169125.03.01.01_491119617_m i biophysical aibs_perisomatic 473862421_perisomatic
195 nml:Cell_473863035.cell.nml Nr5a1-Cre;Ai14-169250.03.02.01_491119754_m i biophysical aibs_perisomatic 473863035_perisomatic
196 nml:Cell_329321704.cell.nml Scnn1a-Tg3-Cre;Ai14-170426.03.01.01_491392845_m i biophysical aibs_perisomatic 329321704_perisomatic
197 nml:Cell_472300877.cell.nml Scnn1a-Tg2-Cre;Ai14-171062.06.02.01_491119500_m i biophysical aibs_perisomatic 472300877_perisomatic
198 nml:Cell_473834758.cell.nml Nr5a1-Cre;Ai14-172512.05.01.01_495334973_m i biophysical aibs_perisomatic 473834758_perisomatic
199 nml:Cell_478513224.cell.nml Nr5a1-Cre;Ai14-172512.06.02.01_491120144_m i biophysical aibs_perisomatic 478513224_perisomatic
200 nml:Cell_480630211.cell.nml Gad2-IRES-Cre;Ai14-172679.05.01.01_491119788_m i biophysical aibs_perisomatic 480630211_perisomatic
201 nml:Cell_472455509.cell.nml Scnn1a-Tg3-Cre;Ai14-172530.03.01.01_491771137_m i biophysical aibs_perisomatic 472455509_perisomatic
202 nml:Cell_480629276.cell.nml Sst-IRES-Cre;Ai14-173191.06.02.01_491119812_m i biophysical aibs_perisomatic 480629276_perisomatic
203 nml:Cell_472304676.cell.nml Sst-IRES-Cre;Ai14-173196.03.01.01_491770223_m i biophysical aibs_perisomatic 472304676_perisomatic
204 nml:Cell_472352327.cell.nml Htr3a-Cre_491119419_m i biophysical aibs_perisomatic 472352327_perisomatic
205 nml:Cell_472912177.cell.nml Pvalb-IRES-Cre;Ai14-176847.04.02.01_491120133_m i biophysical aibs_perisomatic 472912177_perisomatic
206 nml:Cell_472306616.cell.nml Pvalb-IRES-Cre;Ai14-176848.03.01.01_491119484_m i biophysical aibs_perisomatic 472306616_perisomatic
207 nml:Cell_480633479.cell.nml Pvalb-IRES-Cre;Ai14-178310.02.01.01_513557093_m i biophysical aibs_perisomatic 480633479_perisomatic
208 nml:Cell_472306460.cell.nml Scnn1a-Tg2-Cre;Ai14-176962.05.01.01_495335447_m i biophysical aibs_perisomatic 472306460_perisomatic
209 nml:Cell_473862496.cell.nml Nr5a1-Cre;Ai14-177333.03.01.01_491771090_m i biophysical aibs_perisomatic 473862496_perisomatic
210 nml:Cell_472451419.cell.nml Nr5a1-Cre;Ai14-177334.05.01.01_491459171_m i biophysical aibs_perisomatic 472451419_perisomatic
211 nml:Cell_480630344.cell.nml Nr5a1-Cre;Ai14-177334.05.02.01_527109106_m i biophysical aibs_perisomatic 480630344_perisomatic
212 nml:Cell_472363762.cell.nml Scnn1a-Tg3-Cre;Ai14-177300.01.02.01_491771068_m i biophysical aibs_perisomatic 472363762_perisomatic
213 nml:Cell_478513407.cell.nml Pvalb-IRES-Cre;Ai14-177452.03.02.01_491119336_m i biophysical aibs_perisomatic 478513407_perisomatic
214 nml:Cell_472447460.cell.nml Gad2-IRES-Cre;Ai14-177637.02.02.01_491771124_m i biophysical aibs_perisomatic 472447460_perisomatic
215 nml:Cell_480633088.cell.nml Nr5a1-Cre;Ai14-178521.04.02.01_492100683_m i biophysical aibs_perisomatic 480633088_perisomatic
216 nml:Cell_472421285.cell.nml Htr3a-Cre_491120333_m i biophysical aibs_perisomatic 472421285_perisomatic
217 nml:Cell_472450023.cell.nml Sst-IRES-Cre;Ai14-165865.03.01.01_491119181_m i biophysical aibs_perisomatic 472450023_perisomatic
218 nml:Cell_472299363.cell.nml Sst-IRES-Cre;Ai14-165865.05.02.01_491119537_m i biophysical aibs_perisomatic 472299363_perisomatic
219 nml:Cell_478513461.cell.nml Sst-IRES-Cre;Ai14-179870.04.01.01_491120344_m i biophysical aibs_perisomatic 478513461_perisomatic
220 nml:Cell_473871773.cell.nml Scnn1a-Tg3-Cre;Ai14-177297.05.02.01_495335458_m i biophysical aibs_perisomatic 473871773_perisomatic
221 nml:Cell_482934212.cell.nml Scnn1a-Tg3-Cre;Ai14-177297.06.01.01_491120155_m i biophysical aibs_perisomatic 482934212_perisomatic
222 nml:Cell_480631286.cell.nml Pvalb-IRES-Cre;Ai14-177452.03.01.01_491120251_m i biophysical aibs_perisomatic 480631286_perisomatic
223 nml:Cell_478513187.cell.nml Htr3a-Cre_491120305_m i biophysical aibs_perisomatic 478513187_perisomatic
224 nml:Cell_473465774.cell.nml Pvalb-IRES-Cre;Ai14-172096.04.02.01_491119732_m i biophysical aibs_perisomatic 473465774_perisomatic
225 nml:Cell_478513437.cell.nml Pvalb-IRES-Cre;Ai14-180633.05.01.01_491119234_m i biophysical aibs_perisomatic 478513437_perisomatic
226 nml:Cell_478513415.cell.nml Pvalb-IRES-Cre;Ai14-180633.04.01.01_491771159_m i biophysical aibs_perisomatic 478513415_perisomatic
227 nml:Cell_478513441.cell.nml Pvalb-IRES-Cre;Ai14-180634.04.01.01_495335480_m i biophysical aibs_perisomatic 478513441_perisomatic
228 nml:Cell_480624414.cell.nml Rbp4-Cre_495335491_m i biophysical aibs_perisomatic 480624414_perisomatic
229 nml:Cell_476630516.cell.nml Rorb-IRES2-Cre-D;Ai14-181710.05.02.01_491771275_m i biophysical aibs_perisomatic 476630516_perisomatic
230 nml:Cell_476637699.cell.nml Sst-IRES-Cre;Ai14-182533.03.01.01_491770708_m i biophysical aibs_perisomatic 476637699_perisomatic
231 nml:Cell_476637796.cell.nml Rorb-IRES2-Cre-D;Ai14-181715.04.01.01_491392833_m i biophysical aibs_perisomatic 476637796_perisomatic
232 nml:Cell_476679102.cell.nml Htr3a-Cre_492100793_m i biophysical aibs_perisomatic 476679102_perisomatic
233 nml:Cell_477313251.cell.nml Htr3a-Cre_491119305_m i biophysical aibs_perisomatic 477313251_perisomatic
234 nml:Cell_477494382.cell.nml Htr3a-Cre_491120373_m i biophysical aibs_perisomatic 477494382_perisomatic
235 nml:Cell_477510918.cell.nml Sst-IRES-Cre;Ai14-183332.05.01.01_491771290_m i biophysical aibs_perisomatic 477510918_perisomatic
236 nml:Cell_477510985.cell.nml Sst-IRES-Cre;Ai14-183332.06.02.01_495889919_m i biophysical aibs_perisomatic 477510985_perisomatic
237 nml:Cell_478045081.cell.nml Htr3a-Cre_492100857_m i biophysical aibs_perisomatic 478045081_perisomatic
238 nml:Cell_478045202.cell.nml Htr3a-Cre_491119960_m i biophysical aibs_perisomatic 478045202_perisomatic
239 nml:Cell_478045226.cell.nml Htr3a-Cre_491119938_m i biophysical aibs_perisomatic 478045226_perisomatic
240 nml:Cell_478045347.cell.nml Htr3a-Cre_492413499_m i biophysical aibs_perisomatic 478045347_perisomatic
241 nml:Cell_478809612.cell.nml Pvalb-IRES-Cre;Ai14-187029.03.02.01_491119916_m i biophysical aibs_perisomatic 478809612_perisomatic
242 nml:Cell_478047588.cell.nml Rorb-IRES2-Cre-D;Ai14-187416.05.01.01_491796267_m i biophysical aibs_perisomatic 478047588_perisomatic
243 nml:Cell_477838913.cell.nml Sst-IRES-Cre;Ai14-187427.04.01.01_491119894_m i biophysical aibs_perisomatic 477838913_perisomatic
244 nml:Cell_480361288.cell.nml Scnn1a-Tg3-Cre;Ai14-187852.04.02.01_484775243_m i biophysical aibs_perisomatic 480361288_perisomatic
245 nml:Cell_477876583.cell.nml Nr5a1-Cre;Ai14-187780.03.02.01_491253858_m i biophysical aibs_perisomatic 477876583_perisomatic
246 nml:Cell_477878284.cell.nml Sst-IRES-Cre;Ai14-188740.03.02.01_491119369_m i biophysical aibs_perisomatic 477878284_perisomatic
247 nml:Cell_478809991.cell.nml Slc17a6-IRES-Cre;Ai14-190263.04.01.01_491392956_m i biophysical aibs_perisomatic 478809991_perisomatic
248 nml:Cell_477880244.cell.nml Slc17a6-IRES-Cre;Ai14-190263.06.01.01_491771398_m i biophysical aibs_perisomatic 477880244_perisomatic
249 nml:Cell_479234441.cell.nml Pvalb-IRES-Cre;Ai14-191322.04.02.01_491119269_m i biophysical aibs_perisomatic 479234441_perisomatic
250 nml:Cell_479234530.cell.nml Htr3a-Cre_491119743_m i biophysical aibs_perisomatic 479234530_perisomatic
251 nml:Cell_479234506.cell.nml Htr3a-Cre_491771409_m i biophysical aibs_perisomatic 479234506_perisomatic
252 nml:Cell_479234670.cell.nml Sst-IRES-Cre;Ai14-192340.03.01.01_491119721_m i biophysical aibs_perisomatic 479234670_perisomatic
253 nml:Cell_479427369.cell.nml Rorb-IRES2-Cre-D;Ai14-192794.05.01.01_492413653_m i biophysical aibs_perisomatic 479427369_perisomatic
254 nml:Cell_479427516.cell.nml Rorb-IRES2-Cre-D;Ai14-194322.05.02.01_492413664_m i biophysical aibs_perisomatic 479427516_perisomatic
255 nml:Cell_479694384.cell.nml Pvalb-IRES-Cre;Ai14-195045.05.02.01_491119688_m i biophysical aibs_perisomatic 479694384_perisomatic
256 nml:Cell_480051220.cell.nml Rorb-IRES2-Cre-D;Ai14-194017.03.01.01_491770945_m i biophysical aibs_perisomatic 480051220_perisomatic
257 nml:Cell_480056382.cell.nml Htr3a-Cre_491119581_m i biophysical aibs_perisomatic 480056382_perisomatic
258 nml:Cell_482657528.cell.nml Rorb-IRES2-Cre-D;Ai14-197353.06.02.01_496079587_m i biophysical aibs_perisomatic 482657528_perisomatic
259 nml:Cell_482529696.cell.nml Rorb-IRES2-Cre-D;Ai14-197851.04.01.01_491770985_m i biophysical aibs_perisomatic 482529696_perisomatic
260 nml:Cell_483109057.cell.nml Rorb-IRES2-Cre-D;Ai14-197851.05.02.01_492413372_m i biophysical aibs_perisomatic 483109057_perisomatic
261 nml:Cell_483066358.cell.nml Htr3a-Cre_491119526_m i biophysical aibs_perisomatic 483066358_perisomatic
262 nml:Cell_483106906.cell.nml Pvalb-IRES-Cre;Ai14-199001.04.02.01_491119245_m i biophysical aibs_perisomatic 483106906_perisomatic
263 nml:Cell_484628276.cell.nml Sst-IRES-Cre;Ai14-199390.05.01.01_492101025_m i biophysical aibs_perisomatic 484628276_perisomatic
264 nml:Cell_485513184.cell.nml Cux2-CreERT2;Ai14-198018.04.01.01_514351601_m i biophysical aibs_perisomatic 485513184_perisomatic
265 nml:Cell_485602029.cell.nml Pvalb-IRES-Cre;Ai14-201791.05.01.01_496079599_m i biophysical aibs_perisomatic 485602029_perisomatic
266 nml:Cell_485611914.cell.nml Pvalb-IRES-Cre;Ai14-201773.04.01.01_496079434_m i biophysical aibs_perisomatic 485611914_perisomatic
267 nml:Cell_485904766.cell.nml Sst-IRES-Cre;Ai14-202726.05.02.01_496123885_m i biophysical aibs_perisomatic 485904766_perisomatic
268 nml:Cell_485694403.cell.nml Pvalb-IRES-Cre;Ai14-202470.03.02.01_505202170_m i biophysical aibs_perisomatic 485694403_perisomatic
269 nml:Cell_485720616.cell.nml Sst-IRES-Cre;Ai14-202729.03.02.01_496079506_m i biophysical aibs_perisomatic 485720616_perisomatic
270 nml:Cell_486052412.cell.nml Rbp4-Cre_496001061_m i biophysical aibs_perisomatic 486052412_perisomatic
271 nml:Cell_486508647.cell.nml Rorb-IRES2-Cre-D;Ai14-204764.04.01.01_496001039_m i biophysical aibs_perisomatic 486508647_perisomatic
272 nml:Cell_486509958.cell.nml Rorb-IRES2-Cre-D;Ai14-204766.03.02.01_510988665_m i biophysical aibs_perisomatic 486509958_perisomatic
273 nml:Cell_488083972.cell.nml Rbp4-Cre_512328534_m i biophysical aibs_perisomatic 488083972_perisomatic
274 nml:Cell_486558444.cell.nml Cux2-CreERT2;Ai14-207760.03.01.01_496163976_m i biophysical aibs_perisomatic 486558444_perisomatic
275 nml:Cell_486909496.cell.nml Rorb-IRES2-Cre-D;Ai14-206927.04.01.01_496253700_m i biophysical aibs_perisomatic 486909496_perisomatic
276 nml:Cell_488462965.cell.nml Pvalb-IRES-Cre;Ai14-212813.03.01.01_496163999_m i biophysical aibs_perisomatic 488462965_perisomatic
277 nml:Cell_489931686.cell.nml Pvalb-IRES-Cre;Ai14-212440.05.02.01_500961631_m i biophysical aibs_perisomatic 489931686_perisomatic
